const,mpd,air,space,hpwt,trend,japan,japan_trend,euro,euro_trend,lag_ln_erate,ln_wage,mpd_blpiv,air_blpiv,space_blpiv,hpwt_blpiv
1,1.253729,0,1.7064,0.364683,5,0,0,0,0,0,4.237001,1.794977541,0.102040816,1.375843878,0.354387673
1,1.253729,0,1.832,0.403587,5,0,0,0,0,0,4.237001,1.794977541,0.102040816,1.374562245,0.353990694
1,1.735932,0,1.188,0.367518,5,0,0,0,0,0,4.237001,1.790057102,0.102040816,1.381133673,0.354358745
1,1.639492,0,1.46,0.328536,5,0,0,0,0,0,4.237001,1.791041184,0.102040816,1.378358163,0.35475652
1,1.639492,0,1.6632,0.284553,5,0,0,0,0,0,4.237001,1.791041184,0.102040816,1.376284694,0.355205327
1,1.350169,0,1.816,0.397289,5,0,0,0,0,0,4.237001,1.793993459,0.102040816,1.37472551,0.354054959
1,1.253729,0,1.864,0.410101,5,0,0,0,0,0,4.237001,1.794977541,0.102040816,1.374235714,0.353924224
1,1.157288,0,1.824,0.458032,5,0,0,0,0,0,4.237001,1.795961633,0.102040816,1.374643878,0.353435133
1,2.411017,0,1.0688,0.393365,5,0,0,0,0,0,4.237001,1.78316848,0.102040816,1.38235,0.354095
1,1.832373,0,1.42,0.327869,5,0,0,0,0,0,4.237001,1.78907301,0.102040816,1.378766327,0.354763327
1,1.735932,0,1.4746,0.31348,5,0,0,0,0,0,4.237001,1.790057102,0.102040816,1.378209184,0.354910153
1,1.735932,0,1.7082,0.275862,5,0,0,0,0,0,4.237001,1.790057102,0.102040816,1.37582551,0.35529401
1,1.253729,0,1.784,0.362319,5,0,0,0,0,0,4.237001,1.794977541,0.102040816,1.375052041,0.354411796
1,2.025254,0,1.1748,0.287003,5,0,0,0,0,0,4.237001,1.787104837,0.102040816,1.381268367,0.355180327
1,2.025254,0,1.1616,0.263852,5,0,0,0,0,0,4.237001,1.787104837,0.102040816,1.381403061,0.355416561
1,1.639492,0,1.46,0.336289,5,0,0,0,0,0,4.237001,1.791041184,0.102040816,1.378358163,0.354677408
1,1.639492,0,1.6536,0.292553,5,0,0,0,0,0,4.237001,1.791041184,0.102040816,1.376382653,0.355123694
1,1.639492,0,1.4308,0.325155,5,0,0,0,0,0,4.237001,1.791041184,0.102040816,1.378656122,0.35479102
1,1.350169,0,1.6614,0.395257,5,0,0,0,0,0,4.237001,1.793993459,0.102040816,1.376303061,0.354075694
1,1.832373,0,1.1088,0.449814,5,0,0,1,76,-0.900161,4.356709,1.78907301,0.102040816,1.381941837,0.35351899
1,1.928814,0,1.2972,0.363493,5,0,0,1,76,-0.900161,4.356709,1.788088918,0.102040816,1.380019388,0.354399816
1,2.314576,0,1.0899,0.380673,5,0,0,1,76,-0.900161,4.356709,1.784152571,0.102040816,1.382134694,0.35422451
1,1.735932,0,1.1088,0.402854,5,0,0,1,76,-0.900161,4.356709,1.790057102,0.102040816,1.381941837,0.353998173
1,1.44661,1,1.273,0.551724,5,0,0,1,76,-0.900161,4.356709,1.793009367,0.091836735,1.380266327,0.352479092
1,1.735932,0,1.1725,0.34222,5,0,0,1,76,-0.900161,4.356709,1.790057102,0.102040816,1.381291837,0.354616888
1,2.79678,0,0.9943,0.409836,5,1,76,0,0,-5.693025,4.484132,1.779232122,0.102040816,1.383110204,0.353926929
1,2.218136,0,1.0962,0.45929,5,1,76,0,0,-5.693025,4.484132,1.785136653,0.102040816,1.382070408,0.353422296
1,2.218136,0,1.0836,0.400689,5,1,76,0,0,-5.693025,4.484132,1.785136653,0.102040816,1.38219898,0.354020265
1,1.928814,0,0.9796,0.321244,5,0,0,1,76,-0.900161,4.356709,1.788088918,0.102040816,1.383260204,0.354830929
1,1.735932,0,1.0304,0.394495,5,0,0,1,76,-0.900161,4.356709,1.790057102,0.102040816,1.382741837,0.354083469
1,1.735932,0,1.118,0.362105,5,0,0,1,76,-0.900161,4.356709,1.790057102,0.102040816,1.381847959,0.35441398
1,2.700339,0,0.888,0.322981,5,1,76,0,0,-5.693025,4.484132,1.780216214,0.102040816,1.384194898,0.354813204
1,3.664746,0,1.0432,0.341194,5,1,76,0,0,-5.693025,4.484132,1.770375327,0.102040816,1.382611224,0.354627357
1,2.025254,0,1.0458,0.292237,5,1,76,0,0,-5.693025,4.484132,1.787104837,0.102040816,1.382584694,0.355126918
1,1.735932,0,1.1151,0.397112,5,1,76,0,0,-5.693025,4.484132,1.790057102,0.102040816,1.381877551,0.354056765
1,1.639492,0,1.337,0.38374,5,0,0,1,76,-0.900161,4.356709,1.791041184,0.102040816,1.379613265,0.354193214
1,2.218136,0,1.337,0.201626,5,0,0,1,76,-0.900161,4.356709,1.785136653,0.102040816,1.379613265,0.35605152
1,2.121695,1,1.372,0.227474,5,0,0,1,76,-0.900161,4.356709,1.786120745,0.091836735,1.379256122,0.355787765
1,1.350169,1,1.295,0.381791,5,0,0,1,76,-0.900161,4.356709,1.793993459,0.091836735,1.380041837,0.354213102
1,1.060847,1,1.554,0.456274,5,0,0,1,76,-0.900161,4.356709,1.796945724,0.091836735,1.37739898,0.353453071
1,2.121695,0,1.0206,0.363901,5,0,0,1,76,-0.900161,4.356709,1.786120745,0.102040816,1.382841837,0.354395653
1,2.603898,0,1.2012,0.214592,5,0,0,1,76,-0.900161,4.356709,1.781200306,0.102040816,1.38099898,0.355919214
1,1.928814,0,1.053,0.395294,5,0,0,1,76,-0.900161,4.356709,1.788088918,0.102040816,1.382511224,0.354075316
1,1.735932,0,1.0816,0.678186,5,0,0,1,76,-0.900161,4.356709,1.790057102,0.102040816,1.382219388,0.351188663
1,2.218136,0,1.131,0.342694,5,0,0,1,76,-0.900161,4.356709,1.785136653,0.102040816,1.381715306,0.354612051
1,2.025254,0,1.1591,0.411765,5,0,0,1,76,-0.900161,4.356709,1.787104837,0.102040816,1.381428571,0.353907245
1,2.79678,0,0.954,0.285714,5,1,76,0,0,-5.693025,4.484132,1.779232122,0.102040816,1.383521429,0.35519348
1,2.314576,0,1.0065,0.330396,5,1,76,0,0,-5.693025,4.484132,1.784152571,0.102040816,1.382985714,0.354737541
1,1.928814,0,1.1072,0.359848,5,1,76,0,0,-5.693025,4.484132,1.788088918,0.102040816,1.381958163,0.35443701
1,1.928814,0,1.1136,0.373281,5,1,76,0,0,-5.693025,4.484132,1.788088918,0.102040816,1.381892857,0.354299939
1,1.44661,0,1.1895,0.379613,5,1,76,0,0,-5.693025,4.484132,1.793009367,0.102040816,1.381118367,0.354235327
1,2.121695,0,0.976,0.267442,5,0,0,1,76,-0.900161,4.356709,1.786120745,0.102040816,1.383296939,0.355379929
1,2.314576,0,1.1072,0.357143,5,0,0,1,76,-0.900161,4.356709,1.784152571,0.102040816,1.381958163,0.354464612
1,2.79678,0,0.9984,0.379274,5,0,0,1,76,-0.900161,4.356709,1.779232122,0.102040816,1.383068367,0.354238786
1,2.79678,0,0.9984,0.366546,5,0,0,1,76,-0.900161,4.356709,1.779232122,0.102040816,1.383068367,0.354368663
1,1.639492,0,1.2931,0.336964,5,0,0,1,76,-0.900161,4.356709,1.791041184,0.102040816,1.380061224,0.35467052
1,1.44661,0,1.2931,0.391332,5,0,0,1,76,-0.900161,4.356709,1.793009367,0.102040816,1.380061224,0.354115745
1,1.97916,0,1.1857,0.312012,6,0,0,0,0,0,4.275276,1.862856904,0.085106383,1.359412766,0.356288
1,1.696423,0,1.3206,0.289951,6,0,0,0,0,0,4.275276,1.865864745,0.085106383,1.35797766,0.356522691
1,1.696423,0,1.309,0.278834,6,0,0,0,0,0,4.275276,1.865864745,0.085106383,1.358101064,0.356640957
1,1.413686,0,1.6848,0.263938,6,0,0,0,0,0,4.275276,1.868872585,0.085106383,1.354103191,0.356799426
1,1.696423,0,1.188,0.374332,6,0,0,0,0,0,4.275276,1.865864745,0.085106383,1.359388298,0.355625021
1,1.507932,0,1.4673,0.318568,6,0,0,0,0,0,4.275276,1.867869968,0.085106383,1.356417021,0.356218255
1,1.507932,0,1.6906,0.284399,6,0,0,0,0,0,4.275276,1.867869968,0.085106383,1.354041489,0.356581755
1,1.602177,0,1.6863,0.299658,6,0,0,0,0,0,4.275276,1.866867362,0.085106383,1.354087234,0.356419426
1,1.31944,0,1.7394,0.406397,6,0,0,0,0,0,4.275276,1.869875202,0.085106383,1.35352234,0.355283904
1,1.413686,0,1.7082,0.409619,6,0,0,0,0,0,4.275276,1.868872585,0.085106383,1.353854255,0.355249628
1,1.31944,1,1.4688,0.429389,6,0,0,0,0,0,4.275276,1.869875202,0.074468085,1.356401064,0.355039309
1,1.036703,1,1.8,0.363269,6,0,0,0,0,0,4.275276,1.872883043,0.074468085,1.35287766,0.355742713
1,2.63888,0,0.9858,0.300316,6,0,0,0,0,0,4.275276,1.855838606,0.085106383,1.361539362,0.356412426
1,2.261897,0,1.1616,0.341602,6,0,0,0,0,0,4.275276,1.859849064,0.085106383,1.359669149,0.355973213
1,1.790669,0,1.4381,0.346566,6,0,0,0,0,0,4.275276,1.864862128,0.085106383,1.35672766,0.355920404
1,2.261897,0,1.188,0.325581,6,0,0,0,0,0,4.275276,1.859849064,0.085106383,1.359388298,0.356143649
1,1.696423,0,1.617,0.303197,6,0,0,0,0,0,4.275276,1.865864745,0.085106383,1.354824468,0.356381777
1,1.696423,0,1.47,0.326506,6,0,0,0,0,0,4.275276,1.865864745,0.085106383,1.356388298,0.356133809
1,1.507932,0,1.6692,0.376428,6,0,0,0,0,0,4.275276,1.867869968,0.085106383,1.354269149,0.355602723
1,1.31944,0,1.2834,0.522042,6,0,0,0,0,0,4.275276,1.869875202,0.085106383,1.358373404,0.354053638
1,1.225194,0,1.5111,0.407303,6,0,0,0,0,0,4.275276,1.870877819,0.085106383,1.355951064,0.355274266
1,1.036703,0,1.677,0.469716,6,0,0,0,0,0,4.275276,1.872883043,0.085106383,1.35418617,0.354610298
1,2.733126,0,1.1008,0.401937,6,0,0,0,0,0,4.275276,1.854835989,0.085106383,1.360315957,0.355331351
1,1.884914,0,1.4746,0.309119,6,0,0,0,0,0,4.275276,1.863859521,0.085106383,1.356339362,0.356318777
1,1.602177,0,1.7082,0.300958,6,0,0,0,0,0,4.275276,1.866867362,0.085106383,1.353854255,0.356405596
1,1.225194,0,1.6848,0.372272,6,0,0,0,0,0,4.275276,1.870877819,0.085106383,1.354103191,0.355646936
1,1.413686,0,1.5111,0.407303,6,0,0,0,0,0,4.275276,1.868872585,0.085106383,1.355951064,0.355274266
1,2.450389,0,1.183,0.384782,6,0,0,0,0,0,4.275276,1.85784383,0.085106383,1.359441489,0.355513851
1,1.97916,0,1.3277,0.332525,6,0,0,0,0,0,4.275276,1.862856904,0.085106383,1.357902128,0.356069777
1,2.167652,0,1.2425,0.338789,6,0,0,0,0,0,4.275276,1.86085167,0.085106383,1.358808511,0.356003138
1,1.97916,0,1.4652,0.302457,6,0,0,0,0,0,4.275276,1.862856904,0.085106383,1.356439362,0.356389649
1,1.225194,0,1.808,0.373247,6,0,0,0,0,0,4.275276,1.870877819,0.085106383,1.352792553,0.355636564
1,1.31944,0,1.716,0.412398,6,0,0,0,0,0,4.275276,1.869875202,0.085106383,1.353771277,0.355220064
1,1.413686,0,1.7064,0.332736,6,0,0,0,0,0,4.275276,1.868872585,0.085106383,1.353873404,0.356067532
1,1.507932,1,1.5075,0.27,6,0,0,0,0,0,4.275276,1.867869968,0.074468085,1.355989362,0.356734936
1,1.225194,1,1.864,0.366803,6,0,0,0,0,0,4.275276,1.870877819,0.074468085,1.352196809,0.355705117
1,1.225194,1,1.848,0.384781,6,0,0,0,0,0,4.275276,1.870877819,0.074468085,1.352367021,0.355513862
1,3.487092,0,1.183,0.375686,6,0,0,0,0,0,4.275276,1.846815074,0.085106383,1.359441489,0.355610617
1,1.602177,0,1.3987,0.446982,6,0,0,0,0,0,4.275276,1.866867362,0.085106383,1.357146809,0.354852149
1,1.97916,0,1.4652,0.302553,6,0,0,0,0,0,4.275276,1.862856904,0.085106383,1.356439362,0.356388628
1,1.413686,0,1.6848,0.333933,6,0,0,0,0,0,4.275276,1.868872585,0.085106383,1.354103191,0.356054798
1,1.225194,0,1.832,0.399908,6,0,0,0,0,0,4.275276,1.870877819,0.085106383,1.352537234,0.355352936
1,2.261897,0,1.188,0.314371,6,0,0,0,0,0,4.275276,1.859849064,0.085106383,1.359388298,0.356262904
1,1.507932,0,1.46,0.332068,6,0,0,0,0,0,4.275276,1.867869968,0.085106383,1.356494681,0.356074638
1,1.507932,0,1.6632,0.290216,6,0,0,0,0,0,4.275276,1.867869968,0.085106383,1.354332979,0.356519872
1,1.602177,0,1.6786,0.302419,6,0,0,0,0,0,4.275276,1.866867362,0.085106383,1.354169149,0.356390053
1,1.507932,0,1.7017,0.446546,6,0,0,0,0,0,4.275276,1.867869968,0.085106383,1.353923404,0.354856787
1,1.225194,0,1.824,0.431593,6,0,0,0,0,0,4.275276,1.870877819,0.085106383,1.35262234,0.355015862
1,2.450389,0,1.0688,0.393365,6,0,0,0,0,0,4.275276,1.85784383,0.085106383,1.360656383,0.355422543
1,1.884914,0,1.4746,0.309119,6,0,0,0,0,0,4.275276,1.863859521,0.085106383,1.356339362,0.356318777
1,1.602177,0,1.7082,0.300958,6,0,0,0,0,0,4.275276,1.866867362,0.085106383,1.353854255,0.356405596
1,1.225194,0,1.784,0.349819,6,0,0,0,0,0,4.275276,1.870877819,0.085106383,1.353047872,0.355885798
1,2.261897,0,1.1748,0.33871,6,0,0,0,0,0,4.275276,1.859849064,0.085106383,1.359528723,0.356003979
1,2.450389,0,1.1748,0.326822,6,0,0,0,0,0,4.275276,1.85784383,0.085106383,1.359528723,0.356130447
1,1.602177,0,1.4616,0.320611,6,0,0,0,0,0,4.275276,1.866867362,0.085106383,1.35647766,0.356196521
1,1.507932,0,1.6224,0.28862,6,0,0,0,0,0,4.275276,1.867869968,0.085106383,1.354767021,0.356536851
1,1.507932,0,1.4381,0.321691,6,0,0,0,0,0,4.275276,1.867869968,0.085106383,1.35672766,0.356185032
1,1.507932,0,1.7082,0.35489,6,0,0,0,0,0,4.275276,1.867869968,0.085106383,1.353854255,0.355831851
1,1.790669,0,1.1072,0.416357,6,0,0,1,77,-0.924259,4.394449,1.864862128,0.085106383,1.360247872,0.355177947
1,1.696423,0,1.2972,0.369626,6,0,0,1,77,-0.924259,4.394449,1.865864745,0.085106383,1.358226596,0.355675085
1,2.261897,0,1.0899,0.378641,6,0,0,1,77,-0.924259,4.394449,1.859849064,0.085106383,1.360431915,0.355579181
1,1.884914,0,1.1392,0.415094,6,0,0,1,77,-0.924259,4.394449,1.863859521,0.085106383,1.359907447,0.355191383
1,1.31944,0,1.273,0.511628,6,0,0,1,77,-0.924259,4.394449,1.869875202,0.085106383,1.358484043,0.354164426
1,1.696423,0,1.1725,0.366096,6,0,0,1,77,-0.924259,4.394449,1.865864745,0.085106383,1.359553191,0.355712638
1,2.733126,0,0.9943,0.416884,6,1,77,0,0,-5.692216,4.521789,1.854835989,0.085106383,1.361448936,0.35517234
1,2.167652,0,1.0836,0.399313,6,1,77,0,0,-5.692216,4.521789,1.86085167,0.085106383,1.360498936,0.355359266
1,2.733126,0,0.948,0.383142,6,1,77,0,0,-5.692216,4.521789,1.854835989,0.085106383,1.361941489,0.355531298
1,1.602177,0,1.1895,0.45854,6,1,77,0,0,-5.692216,4.521789,1.866867362,0.085106383,1.35937234,0.354729191
1,2.63888,0,0.888,0.322981,6,1,77,0,0,-5.692216,4.521789,1.855838606,0.085106383,1.362579787,0.356171309
1,3.581337,0,1.0432,0.348182,6,1,77,0,0,-5.692216,4.521789,1.845812468,0.085106383,1.360928723,0.355903213
1,2.167652,0,0.9796,0.321244,6,0,0,1,77,-0.924259,4.394449,1.86085167,0.085106383,1.361605319,0.356189787
1,1.790669,0,1.118,0.362105,6,0,0,1,77,-0.924259,4.394449,1.864862128,0.085106383,1.360132979,0.355755096
1,1.696423,0,1.0304,0.394495,6,0,0,1,77,-0.924259,4.394449,1.865864745,0.085106383,1.361064894,0.355410521
1,1.602177,0,1.337,0.384365,6,0,0,1,77,-0.924259,4.394449,1.866867362,0.085106383,1.357803191,0.355518287
1,2.356143,0,1.337,0.201299,6,0,0,1,77,-0.924259,4.394449,1.858846447,0.085106383,1.357803191,0.357465798
1,2.167652,1,1.337,0.227474,6,0,0,1,77,-0.924259,4.394449,1.86085167,0.074468085,1.357803191,0.35718734
1,1.31944,1,1.3561,0.402349,6,0,0,1,77,-0.924259,4.394449,1.869875202,0.074468085,1.3576,0.355326968
1,1.225194,1,1.554,0.458599,6,0,0,1,77,-0.924259,4.394449,1.870877819,0.074468085,1.355494681,0.354728564
1,2.63888,0,1.1682,0.291391,6,0,0,1,77,-0.924259,4.394449,1.855838606,0.085106383,1.359598936,0.356507372
1,2.63888,0,1.2078,0.226837,6,0,0,1,77,-0.924259,4.394449,1.855838606,0.085106383,1.35917766,0.357194117
1,1.602177,0,1.1457,0.40529,6,0,0,1,77,-0.924259,4.394449,1.866867362,0.085106383,1.359838298,0.355295681
1,1.413686,0,1.0816,0.678186,6,0,0,1,77,-0.924259,4.394449,1.868872585,0.085106383,1.360520213,0.352392532
1,2.356143,0,0.852,0.337648,6,0,0,1,77,-0.924259,4.394449,1.858846447,0.085106383,1.362962766,0.356015277
1,2.073406,0,1.131,0.338028,6,0,0,1,77,-0.924259,4.394449,1.861854287,0.085106383,1.359994681,0.356011234
1,1.696423,0,1.1591,0.393258,6,0,0,1,77,-0.924259,4.394449,1.865864745,0.085106383,1.359695745,0.355423681
1,2.63888,0,0.948,0.330049,6,1,77,0,0,-5.692216,4.521789,1.855838606,0.085106383,1.361941489,0.356096117
1,3.392846,0,1.023,0.282238,6,1,77,0,0,-5.692216,4.521789,1.847817691,0.085106383,1.361143617,0.356604745
1,3.675583,0,0.9984,0.211454,6,0,0,1,77,-0.924259,4.394449,1.844809851,0.085106383,1.361405319,0.357357766
1,1.97916,0,1.1072,0.359848,6,1,77,0,0,-5.692216,4.521789,1.862856904,0.085106383,1.360247872,0.355779106
1,1.97916,0,1.1136,0.375494,6,1,77,0,0,-5.692216,4.521789,1.862856904,0.085106383,1.360179787,0.35561266
1,2.167652,0,0.976,0.24147,6,0,0,1,77,-0.924259,4.394449,1.86085167,0.085106383,1.361643617,0.357038447
1,2.261897,0,1.1072,0.364486,6,0,0,1,77,-0.924259,4.394449,1.859849064,0.085106383,1.360247872,0.355729766
1,2.733126,0,0.9984,0.376059,6,0,0,1,77,-0.924259,4.394449,1.854835989,0.085106383,1.361405319,0.355606649
1,1.696423,0,1.2931,0.343631,6,0,0,1,77,-0.924259,4.394449,1.865864745,0.085106383,1.358270213,0.355951628
1,1.413686,0,1.2931,0.388693,6,0,0,1,77,-0.924259,4.394449,1.868872585,0.085106383,1.358270213,0.355472245
1,2.140896,0,1.2024,0.312989,7,0,0,0,0,0,4.337291,1.936951404,0.095744681,1.345704255,0.363710074
1,1.946269,0,1.3248,0.290416,7,0,0,0,0,0,4.337291,1.939021904,0.095744681,1.344402128,0.363950213
1,1.751642,0,1.3321,0.281514,7,0,0,0,0,0,4.337291,1.941092404,0.095744681,1.344324468,0.364044915
1,1.557015,0,1.6425,0.322754,7,0,0,0,0,0,4.337291,1.943162904,0.095744681,1.34102234,0.363606191
1,1.557015,0,1.188,0.392084,7,0,0,0,0,0,4.337291,1.943162904,0.095744681,1.345857447,0.362868638
1,1.751642,0,1.4673,0.324675,7,0,0,0,0,0,4.337291,1.941092404,0.095744681,1.34288617,0.363585755
1,1.848955,0,1.4308,0.348374,7,0,0,0,0,0,4.337291,1.94005716,0.095744681,1.343274468,0.363333638
1,1.654328,0,1.7082,0.305321,7,0,0,0,0,0,4.337291,1.94212766,0.095744681,1.340323404,0.363791649
1,1.459701,0,1.7394,0.41555,7,0,0,0,0,0,4.337291,1.94419816,0.095744681,1.339991489,0.362619
1,1.459701,0,1.7082,0.418806,7,0,0,0,0,0,4.337291,1.94419816,0.095744681,1.340323404,0.362584362
1,1.362388,1,1.4688,0.406796,7,0,0,0,0,0,4.337291,1.945233404,0.085106383,1.342870213,0.362712128
1,0.973134,1,1.792,0.366898,7,0,0,0,0,0,4.337291,1.949374404,0.085106383,1.339431915,0.363136574
1,2.919403,0,1.0106,0.309582,7,0,0,0,0,0,4.337291,1.928669415,0.095744681,1.347744681,0.363746319
1,1.751642,0,1.4381,0.346675,7,0,0,0,0,0,4.337291,1.941092404,0.095744681,1.343196809,0.363351713
1,1.848955,0,1.1748,0.334821,7,0,0,0,0,0,4.337291,1.94005716,0.095744681,1.345997872,0.363477819
1,1.848955,0,1.3896,0.316035,7,0,0,0,0,0,4.337291,1.94005716,0.095744681,1.343712766,0.36367767
1,1.751642,0,1.485,0.333333,7,0,0,0,0,0,4.337291,1.941092404,0.095744681,1.342697872,0.363493649
1,1.557015,0,1.4472,0.345395,7,0,0,0,0,0,4.337291,1.943162904,0.095744681,1.3431,0.36336533
1,1.362388,0,1.2834,0.543958,7,0,0,0,0,0,4.337291,1.945233404,0.095744681,1.344842553,0.361252957
1,1.654328,0,1.5318,0.323529,7,0,0,0,0,0,4.337291,1.94212766,0.095744681,1.3422,0.363597947
1,1.362388,0,1.6848,0.385572,7,0,0,0,0,0,4.337291,1.945233404,0.095744681,1.34057234,0.362937915
1,1.070448,0,1.824,0.426009,7,0,0,0,0,0,4.337291,1.948339149,0.095744681,1.339091489,0.362507734
1,2.432836,0,1.1055,0.34965,7,0,0,0,0,0,4.337291,1.93384566,0.095744681,1.346735106,0.363320064
1,3.308657,0,0.9943,0.379147,7,0,0,0,0,0,4.337291,1.924528415,0.095744681,1.347918085,0.363006266
1,1.946269,0,1.4948,0.314961,7,0,0,0,0,0,4.337291,1.939021904,0.095744681,1.342593617,0.363689096
1,1.654328,0,1.7004,0.302613,7,0,0,0,0,0,4.337291,1.94212766,0.095744681,1.340406383,0.363820457
1,2.82209,0,1.2144,0.328542,7,0,0,0,0,0,4.337291,1.92970466,0.095744681,1.345576596,0.363544617
1,1.654328,0,1.5318,0.31746,7,0,0,0,0,0,4.337291,1.94212766,0.095744681,1.3422,0.363662511
1,3.308657,0,0.9176,0.391924,7,0,0,0,0,0,4.337291,1.924528415,0.095744681,1.348734043,0.36287034
1,2.432836,0,1.19,0.379147,7,0,0,0,0,0,4.337291,1.93384566,0.095744681,1.34583617,0.363006266
1,2.238209,0,1.3774,0.337165,7,0,0,0,0,0,4.337291,1.93591616,0.095744681,1.343842553,0.363452883
1,2.238209,0,1.2425,0.337423,7,0,0,0,0,0,4.337291,1.93591616,0.095744681,1.34527766,0.363450138
1,2.043582,0,1.4652,0.310698,7,0,0,0,0,0,4.337291,1.93798666,0.095744681,1.342908511,0.363734447
1,1.459701,0,1.738,0.346074,7,0,0,0,0,0,4.337291,1.94419816,0.095744681,1.340006383,0.363358106
1,1.459701,0,1.7064,0.342974,7,0,0,0,0,0,4.337291,1.94419816,0.095744681,1.340342553,0.363391085
1,1.557015,1,1.5075,0.353818,7,0,0,0,0,0,4.337291,1.943162904,0.085106383,1.342458511,0.363275723
1,1.265075,1,1.864,0.356223,7,0,0,0,0,0,4.337291,1.946268649,0.085106383,1.338665957,0.363250138
1,1.265075,1,1.848,0.363477,7,0,0,0,0,0,4.337291,1.946268649,0.085106383,1.33883617,0.363172968
1,2.432836,0,1.19,0.368355,7,0,0,0,0,0,4.337291,1.93384566,0.095744681,1.34583617,0.363121074
1,2.238209,0,1.3968,0.336649,7,0,0,0,0,0,4.337291,1.93591616,0.095744681,1.34363617,0.363458372
1,2.043582,0,1.4652,0.312701,7,0,0,0,0,0,4.337291,1.93798666,0.095744681,1.342908511,0.363713138
1,1.459701,0,1.738,0.348233,7,0,0,0,0,0,4.337291,1.94419816,0.095744681,1.340006383,0.363335138
1,1.265075,0,1.832,0.335028,7,0,0,0,0,0,4.337291,1.946268649,0.095744681,1.339006383,0.363475617
1,1.557015,0,1.188,0.376884,7,0,0,0,0,0,4.337291,1.943162904,0.095744681,1.345857447,0.36303034
1,1.557015,0,1.46,0.334076,7,0,0,0,0,0,4.337291,1.943162904,0.095744681,1.34296383,0.363485745
1,1.557015,0,1.4184,0.34202,7,0,0,0,0,0,4.337291,1.943162904,0.095744681,1.343406383,0.363401234
1,1.654328,0,1.6786,0.304436,7,0,0,0,0,0,4.337291,1.94212766,0.095744681,1.340638298,0.363801064
1,1.459701,0,1.7017,0.446781,7,0,0,0,0,0,4.337291,1.94419816,0.095744681,1.340392553,0.362286755
1,1.265075,0,1.824,0.4109,7,0,0,0,0,0,4.337291,1.946268649,0.095744681,1.339091489,0.362668468
1,2.238209,0,1.1055,0.34965,7,0,0,0,0,0,4.337291,1.93591616,0.095744681,1.346735106,0.363320064
1,2.82209,0,1.0752,0.381609,7,0,0,0,0,0,4.337291,1.92970466,0.095744681,1.347057447,0.362980074
1,1.946269,0,1.4948,0.314961,7,0,0,0,0,0,4.337291,1.939021904,0.095744681,1.342593617,0.363689096
1,2.82209,0,1.2328,0.427699,7,0,0,0,0,0,4.337291,1.92970466,0.095744681,1.345380851,0.362489755
1,1.751642,0,1.7004,0.302613,7,0,0,0,0,0,4.337291,1.941092404,0.095744681,1.340406383,0.363820457
1,2.335522,0,1.1748,0.319309,7,0,0,0,0,0,4.337291,1.934880915,0.095744681,1.345997872,0.36364284
1,1.557015,0,1.5096,0.331335,7,0,0,0,0,0,4.337291,1.943162904,0.095744681,1.34243617,0.363514904
1,1.557015,0,1.4527,0.344601,7,0,0,0,0,0,4.337291,1.943162904,0.095744681,1.343041489,0.363373777
1,2.043582,0,1.7017,0.315375,7,0,0,0,0,0,4.337291,1.93798666,0.095744681,1.340392553,0.363684691
1,1.654328,0,1.4527,0.457702,7,0,0,0,0,0,4.337291,1.94212766,0.095744681,1.343041489,0.362170574
1,1.557015,0,1.4578,0.32268,7,0,0,0,0,0,4.337291,1.943162904,0.095744681,1.342987234,0.363606979
1,1.557015,0,1.4746,0.3386,7,0,0,0,0,0,4.337291,1.943162904,0.095744681,1.342808511,0.363437617
1,1.459701,0,1.33,0.397991,7,0,0,1,78,-0.841567,4.430817,1.94419816,0.095744681,1.344346809,0.362805798
1,2.238209,0,1.0899,0.378641,7,0,0,1,78,-0.841567,4.430817,1.93591616,0.095744681,1.346901064,0.363011649
1,1.362388,1,1.4058,0.465789,7,0,0,1,78,-0.841567,4.430817,1.945233404,0.085106383,1.343540426,0.362084543
1,3.503284,0,0.9943,0.416884,7,1,78,0,0,-5.592888,4.50092,1.922457915,0.095744681,1.347918085,0.362604809
1,2.432836,0,1.071,0.486295,7,1,78,0,0,-5.592888,4.50092,1.93384566,0.095744681,1.347102128,0.361866394
1,2.724776,0,0.948,0.383142,7,1,78,0,0,-5.592888,4.50092,1.930739915,0.095744681,1.348410638,0.362963766
1,1.557015,0,1.1895,0.604158,7,1,78,0,0,-5.592888,4.50092,1.943162904,0.095744681,1.345841489,0.360612532
1,1.946269,0,0.9796,0.321244,7,0,0,1,78,-0.841567,4.430817,1.939021904,0.095744681,1.348074468,0.363622255
1,1.654328,0,1.1245,0.362105,7,0,0,1,78,-0.841567,4.430817,1.94212766,0.095744681,1.346532979,0.363187564
1,2.82209,0,0.876,0.322981,7,1,78,0,0,-5.592888,4.50092,1.92970466,0.095744681,1.349176596,0.363603777
1,3.211343,0,1.0432,0.348182,7,1,78,0,0,-5.592888,4.50092,1.92556367,0.095744681,1.347397872,0.363335681
1,3.40597,0,0.9856,0.26943,7,1,78,0,0,-5.592888,4.50092,1.92349317,0.095744681,1.348010638,0.364173468
1,1.654328,0,1.316,0.201954,7,0,0,1,78,-0.841567,4.430817,1.94212766,0.095744681,1.344495745,0.364891298
1,2.530149,0,1.337,0.201299,7,0,0,1,78,-0.841567,4.430817,1.932810415,0.095744681,1.34427234,0.364898266
